32.72 22.41 3.10 0.11
32.76 20.76 1.08 -2.15
32.80 19.09 -0.17 -1.57
32.84 20.46 -1.24 -1.97
32.88 14.79 -3.45 -1.02
32.92 19.57 -0.77 -0.56
32.96 19.38 0.34 -1.79
33.00 20.02 1.86 -1.30
33.04 18.99 3.39 -1.58
33.08 20.32 -1.33 -2.09
33.12 19.43 -2.31 -2.49
33.16 18.87 -0.77 -1.27
33.20 14.74 -1.42 0.29
33.24 17.67 -0.93 1.92
33.28 15.32 -1.57 -0.43
33.32 14.31 -1.79 -0.92
33.36 14.04 -1.83 0.55
33.40 12.95 -2.52 0.63
33.44 17.78 2.50 0.45
33.48 19.76 -2.17 -0.03
33.52 17.19 -1.22 -0.06
33.56 20.48 3.27 -0.73
33.60 20.79 3.20 -1.31
33.64 19.85 5.76 -2.29
33.68 13.45 3.10 0.58
33.72 14.67 -0.46 0.94
33.76 19.75 3.80 -0.15
33.80 23.16 1.27 -1.21
33.84 19.61 1.42 -1.90
33.88 18.66 0.89 -0.80
33.92 18.05 -3.03 0.22
33.96 21.30 1.56 -0.62
34.00 21.15 0.54 -1.03
34.04 20.54 -0.10 -2.56
34.08 19.99 -2.46 -1.42
34.12 10.08 -0.16 0.55
34.16 14.85 0.36 1.49
34.20 21.31 2.44 -0.21
34.24 21.87 5.58 -0.28
34.28 25.12 2.77 -1.05
34.32 25.11 2.46 -2.56
34.36 23.08 5.77 -2.46
34.40 18.41 -0.83 -2.47
34.44 20.85 0.16 -1.60
34.48 19.07 0.49 -1.82
34.52 18.95 -1.24 -1.70
34.56 22.01 -0.61 -2.15
34.60 19.03 -0.79 -1.44
34.64 17.46 0.21 -1.65
34.68 15.80 -2.02 -1.67
34.72 14.16 -3.57 -2.15
34.76 15.85 -5.42 0.26
34.80 14.69 -0.20 0.81
34.84 16.30 -1.28 0.72
34.88 17.70 -0.52 0.18
34.92 16.07 1.41 -0.61
34.96 18.16 1.55 0.09
35.00 17.85 1.97 -0.28
35.04 17.95 1.18 -1.03
35.08 18.35 2.46 0.01
35.12 20.98 1.43 -0.39
35.16 23.04 0.56 -1.38
35.20 21.77 -0.59 -2.16
35.24 22.67 2.13 -1.73
35.28 21.39 1.49 -1.64
35.32 17.43 5.66 -0.99
35.36 21.46 2.87 -1.49
35.40 18.86 1.53 -1.67
35.44 19.98 -0.90 -1.92
35.48 19.21 0.56 0.61
35.52 20.23 1.90 -0.11
35.56 16.38 1.77 0.26
35.60 18.48 3.63 0.83
35.64 20.81 2.08 -0.32
35.68 20.82 -1.88 -2.33
35.72 19.18 -1.44 -2.32
35.76 13.30 -2.89 -2.18
35.80 18.18 2.80 -1.26
35.84 18.41 -0.19 -1.16
35.88 19.17 -0.07 -0.39
35.92 18.47 2.36 -0.61
35.96 19.07 2.38 -0.77
36.00 16.95 2.83 -0.67
36.04 18.78 1.28 0.07
36.08 22.77 0.63 -0.58
36.12 17.32 -0.76 -0.68
36.16 19.66 0.69 -0.59
36.20 13.94 0.66 0.15
36.24 17.12 -1.84 1.06
36.28 18.97 -1.90 0.00
36.32 17.74 0.39 -1.36
36.36 16.62 0.28 -1.18
36.40 20.61 -0.65 -0.79
36.44 21.40 -1.41 -0.98
36.48 20.36 1.25 -1.02
36.52 22.91 -0.61 -1.07
36.56 22.93 0.19 -1.13
36.60 21.48 -2.42 -1.31
36.64 22.66 0.65 -2.24
36.68 19.41 3.95 -1.30
36.72 20.96 0.59 -0.48
36.76 23.53 0.65 -0.60
36.80 22.58 0.13 -2.13
36.84 20.35 0.94 -2.77
36.88 15.17 1.00 -0.31
36.92 21.62 2.90 0.57
36.96 15.57 0.94 1.79
37.00 19.05 2.18 0.64
37.04 18.35 0.12 0.03
37.08 20.01 1.38 -0.58
37.12 20.30 3.37 -0.98
37.16 21.39 1.08 0.62
37.20 19.32 -0.92 1.06
37.24 19.09 -0.82 1.02
37.28 17.63 -0.73 -0.34
37.32 16.12 -1.23 -1.21
37.36 15.69 2.48 0.42
37.40 22.40 -0.05 -0.36
37.44 19.76 0.33 -2.53
37.48 21.26 -1.08 0.51
37.52 25.71 -3.25 -0.29
37.56 23.95 -1.30 -1.35
37.60 21.77 1.12 0.88
37.64 22.88 -0.68 0.63
37.68 22.32 1.20 -0.48
37.72 21.25 2.30 -1.14
37.76 24.79 1.38 -1.54
37.80 22.96 2.48 -0.98
37.84 23.12 4.64 -1.00
37.88 25.43 2.76 -1.96
37.92 22.89 1.99 -2.29
37.96 19.29 4.31 -0.82
38.00 19.39 2.33 -0.05
38.04 18.78 0.40 0.99
38.08 18.77 2.11 0.30
38.12 17.78 0.58 0.22
38.16 18.61 0.09 0.03
38.20 18.48 -0.24 -0.27
38.24 20.18 -0.06 -0.23
38.28 19.08 3.68 -0.14
38.32 18.46 2.41 -1.21
38.36 19.38 3.55 -1.66
38.40 17.08 5.88 -1.16
38.44 17.99 2.58 1.62
38.48 21.99 2.57 -0.86
38.52 18.40 2.30 0.68
38.56 16.75 0.40 1.51
38.60 20.10 2.83 0.97
38.64 22.17 1.73 -0.39
38.68 21.99 1.45 -1.03
38.72 21.74 -1.05 -1.12
38.76 21.75 2.93 -0.70
38.80 19.80 1.19 -0.37
38.84 23.29 1.20 -1.86
38.88 24.82 -0.84 -2.30
38.92 20.54 0.65 -2.20
38.96 20.08 -3.03 -2.31
39.00 18.22 -5.77 -2.34
39.04 13.40 1.92 -1.03
39.08 17.39 -0.80 -0.54
39.12 19.13 0.06 -1.66
39.16 15.64 2.32 -1.67
39.20 10.77 -1.22 -0.90
39.24 11.89 -1.09 1.45
39.28 17.17 2.90 1.46
39.32 18.32 0.64 1.23
39.36 15.91 0.59 0.98
39.40 15.12 0.20 0.71
39.44 15.26 -0.60 0.19
39.48 17.59 0.40 -0.34
39.52 15.46 3.71 -0.62
39.56 22.09 0.80 -0.33
39.60 21.10 -0.41 -1.36
39.64 17.79 -3.63 0.78
39.68 14.89 1.70 1.15
39.72 16.88 1.28 1.39
39.76 17.80 1.70 1.45
39.80 17.79 -1.37 1.30
39.84 13.99 -1.47 1.51
39.88 18.99 -0.15 -0.07
39.92 10.49 3.82 0.33
39.96 15.40 -0.57 0.94
40.00 14.47 -2.03 0.46
40.04 14.49 -2.34 0.33
40.08 15.58 -1.49 0.27
40.12 17.27 0.39 -0.11
40.16 14.43 -0.64 -0.92
40.20 11.60 -1.30 -1.07
40.24 11.48 -1.13 0.28
40.28 16.28 1.27 0.78
40.32 23.62 -0.64 -1.43
40.36 17.24 -1.67 -0.55
40.40 18.63 -3.21 -0.03
40.44 21.06 4.00 -0.51
40.48 18.97 3.02 -0.13
40.52 21.13 2.09 -0.90
40.56 21.21 5.05 -2.60
40.60 18.89 6.57 -1.09
40.64 18.75 0.27 -0.45
40.68 18.65 -5.61 -0.55
40.72 19.73 -0.97 -0.06
40.76 20.28 2.36 -0.71
40.80 17.36 1.67 0.24
40.84 22.84 2.79 -1.46
40.88 20.42 -0.32 -1.48
40.92 18.36 3.45 -0.24
40.96 21.08 1.30 -2.08
41.00 17.13 -1.87 -0.77
41.04 20.02 1.69 0.22
41.08 16.91 -0.44 -0.46
41.12 22.71 -2.14 -0.76
41.16 20.44 -1.13 -0.52
41.20 19.28 1.96 -1.28
41.24 18.78 0.72 -0.38
41.28 20.43 -2.86 -1.56
41.32 17.61 0.64 -1.35
41.36 18.19 -0.10 -0.45
41.40 19.36 0.74 -0.35
41.44 18.81 -1.36 0.42
41.48 20.77 1.70 -0.24
41.52 17.87 1.02 -0.68
41.56 17.15 1.37 -0.82
41.60 19.08 2.75 -1.00
41.64 22.81 4.12 -2.08
41.68 16.81 4.22 -1.28
41.72 23.08 4.07 1.05
41.76 16.22 1.86 -0.75
41.80 19.85 0.30 0.20
41.84 15.97 -2.06 0.97
41.88 21.25 -1.37 1.00
41.92 17.31 0.82 1.02
41.96 25.61 1.64 -1.43
42.00 23.02 1.62 -2.34
42.04 19.73 2.36 1.46
42.08 22.75 2.36 -0.98
42.12 21.37 2.11 -1.77
42.16 22.02 -3.34 1.02
42.20 17.03 -2.72 1.75
42.24 22.10 1.48 0.50
42.28 19.68 -0.17 -1.76
42.32 20.09 2.41 -0.98
42.36 22.89 -0.80 -3.97
42.40 16.64 -1.83 -1.26
42.44 11.96 0.34 1.68
42.48 14.86 2.41 3.20
42.52 20.44 1.58 1.49
42.56 17.42 -4.01 0.97
42.60 20.22 1.85 -0.32
42.64 19.95 0.52 -1.27
42.68 19.72 2.45 -1.84
42.72 23.01 0.98 -1.60
42.76 17.04 1.77 -1.89
42.80 14.63 -2.28 -0.46
42.84 19.45 3.51 -0.42
42.88 21.75 4.02 -0.69
42.92 21.25 3.56 -1.40
42.96 20.35 2.40 -1.92
43.00 20.21 2.79 -0.17
43.04 19.97 -0.83 -1.58
43.08 17.66 -2.47 -0.90
43.12 20.69 1.18 -1.02
43.16 21.68 0.59 -0.96
43.20 22.55 0.64 -1.25
43.24 21.99 -0.78 -0.87
43.28 18.86 -1.27 -0.53
43.32 19.67 -0.46 0.30
43.36 21.34 0.81 -1.30
43.40 20.31 0.96 -2.63
43.44 19.24 -1.48 -1.22
43.48 22.55 1.82 -2.37
43.52 21.13 1.58 -0.58
43.56 23.60 3.85 -0.39
43.60 22.55 2.18 -1.00
43.64 23.12 -0.38 0.39
43.68 20.62 3.68 0.08
43.72 23.31 3.95 -0.71
43.76 19.82 4.18 -0.57
43.80 20.07 1.52 -0.69
43.84 22.54 1.34 -0.33
43.88 22.91 0.96 -1.16
43.92 22.23 0.72 -1.97
43.96 22.33 0.98 -0.85
44.00 24.00 2.95 -0.85
44.04 18.00 2.25 -1.60
44.08 25.22 -1.41 -0.55
44.12 23.60 1.14 -1.14
44.16 23.69 0.52 -0.94
44.20 25.48 0.21 -1.75
44.24 22.41 4.90 -0.08
44.28 20.11 -1.76 -2.25
44.32 21.96 -0.71 -1.69
44.36 18.79 0.30 -1.06
44.40 23.36 -2.32 -0.70
44.44 23.06 -1.98 -1.16
44.48 21.23 -1.62 -1.38
44.52 18.25 -4.17 -0.38
44.56 22.49 -3.88 0.60
44.60 19.09 -4.44 -0.54
44.64 16.52 2.55 0.49
44.68 24.76 -2.80 0.85
44.72 24.82 -1.97 1.77
44.76 22.61 -1.80 -1.17
44.80 22.31 -1.29 -1.96
44.84 18.80 1.00 -0.43
44.88 20.16 -0.82 -0.48
44.92 16.20 -0.81 0.79
44.96 22.26 -0.42 0.94
45.00 22.78 0.08 0.12
45.04 8.61 -4.85 0.23
45.08 18.39 -1.60 1.22
45.12 19.10 0.07 0.41
45.16 17.98 -1.10 -0.46
45.20 17.97 -0.10 -1.18
45.24 16.16 -2.56 -1.32
45.28 16.80 -1.54 -0.66
45.32 13.51 -4.11 0.10
45.36 18.42 -1.53 0.21
45.40 18.52 -4.55 -0.30
45.44 17.50 -1.70 1.06
45.48 16.92 -1.29 -0.25
45.52 17.06 1.02 -0.34
45.56 16.14 -0.83 -0.10
45.60 15.77 -0.33 0.71
45.64 16.24 -0.90 -0.69
45.68 17.34 -0.70 -0.82
45.72 13.44 -1.40 -1.10
45.76 11.69 3.04 -0.84
45.80 15.12 2.56 0.33
45.84 17.09 0.90 -0.84
45.88 13.35 2.17 -1.88
45.92 18.55 0.50 -1.01
45.96 18.00 -1.41 -1.91
46.00 15.38 1.39 -0.31
46.04 16.87 3.56 0.60
46.08 15.57 0.57 -0.57
46.12 13.31 4.54 0.78
46.16 17.87 0.59 -0.77
46.20 16.81 -0.97 -1.43
46.24 17.14 -0.92 -1.83
46.28 17.87 2.02 -0.76
46.32 22.25 0.88 -0.85
46.36 22.19 0.57 -1.82
46.40 16.52 -2.98 0.11
46.44 18.88 -2.74 -0.32
46.48 17.66 -2.38 0.51
46.52 18.62 -3.01 0.62
46.56 18.94 0.71 0.49
46.60 17.20 -3.08 0.93
46.64 16.70 -0.12 0.85
46.68 18.74 -0.26 -0.07
46.72 19.63 -3.62 -2.27
46.76 18.59 2.79 -2.67
46.80 20.39 1.52 -0.66
46.84 20.49 2.31 -1.83
46.88 20.05 0.86 -2.01
46.92 21.75 -0.48 -2.06
46.96 15.88 -0.89 -0.47
47.00 16.90 1.32 -0.96
47.04 14.66 3.93 -0.93
47.08 19.31 -0.11 -2.27
47.12 17.39 -0.85 -2.02
47.16 15.04 3.31 0.05
47.20 17.94 0.89 0.15
47.24 22.22 -1.59 -1.25
47.28 22.55 -0.62 -2.47
47.32 15.87 -3.63 -1.34
47.36 15.53 -2.82 -0.24
47.40 18.33 -4.34 0.30
47.44 16.57 -3.09 0.94
47.48 16.92 -6.27 1.38
47.52 17.67 -1.73 0.90
47.56 18.92 2.20 -0.47
47.60 16.91 1.75 -1.84
47.64 13.34 0.47 -0.79
47.68 14.63 0.65 0.02
47.72 17.61 0.23 -0.36
47.76 22.05 0.04 -1.14
47.80 17.99 -2.21 -0.85
47.84 16.98 -0.22 -0.41
47.88 16.20 1.52 0.89
47.92 17.71 1.67 0.82
47.96 16.70 2.10 0.95
48.00 16.26 1.26 1.77
48.04 18.15 -1.31 1.12
48.08 18.23 -1.99 -0.55
48.12 17.12 -1.21 -1.39
48.16 20.02 -2.58 -1.20
48.20 13.08 -4.78 -0.33
48.24 19.40 -0.27 0.49
48.28 19.87 -2.58 0.19
48.32 15.05 -4.64 1.01
48.36 21.73 -0.89 -0.88
48.40 21.88 0.83 -1.21
48.44 6.42 -3.23 -1.54
48.48 11.78 0.89 1.08
48.52 13.81 1.27 1.29
48.56 13.80 0.91 0.33
48.60 14.08 0.13 0.59
48.64 18.53 1.45 0.25
48.68 15.81 1.95 -0.92
48.72 19.85 5.46 -1.15
48.76 16.91 6.87 -1.98
48.80 16.08 1.98 -1.53
48.84 13.85 0.53 -0.39
48.88 15.88 -1.28 1.01
48.92 17.95 0.48 0.74
48.96 18.13 4.62 1.25
49.00 18.77 4.49 0.40
49.04 19.86 3.19 -0.60
49.08 19.24 -0.81 0.16
49.12 20.41 -1.44 -0.34
49.16 18.64 -0.41 0.39
49.20 19.03 2.24 0.60
49.24 21.39 3.18 -1.99
49.28 18.80 -0.92 -0.20
49.32 22.07 -1.53 0.14
49.36 22.56 0.97 -1.68
49.40 22.50 -0.02 -1.52
49.44 16.99 0.88 -0.99
49.48 20.91 0.16 -0.50
49.52 20.24 0.25 -1.76
49.56 16.54 -0.49 0.41
49.60 17.80 0.58 0.61
49.64 19.69 0.66 0.08
49.68 15.88 -0.82 0.74
49.72 17.76 0.33 0.42
49.76 18.90 -2.47 -0.68
49.80 15.69 -1.90 -1.32
49.84 17.76 -1.17 -0.61
49.88 16.13 -3.18 -0.92
49.92 16.68 0.45 -0.24
49.96 16.48 -0.04 0.42
50.00 18.38 -0.24 -0.29
50.04 14.02 0.49 -0.20
50.08 15.19 -0.79 -0.41
50.12 15.67 2.88 0.24
50.16 17.84 1.50 0.07
50.20 12.81 -0.35 -1.29
50.24 17.83 -0.63 -0.64
50.28 19.52 -3.08 -1.31
50.32 17.73 0.51 0.49
50.36 19.58 -1.22 -0.10
50.40 18.96 -0.33 -0.95
50.44 17.72 0.27 -0.95
50.48 15.74 -0.45 -2.49
50.52 15.32 3.51 -0.26
50.56 17.98 2.74 -1.67
50.60 13.65 1.79 -0.11
50.64 16.68 3.07 -0.40
50.68 12.79 -0.06 0.82
50.72 17.05 2.60 0.25
50.76 17.66 3.31 -0.68
50.80 12.32 5.27 -0.74
50.84 13.50 2.09 -0.17
50.88 13.67 3.26 -0.35
50.92 13.60 0.98 1.97
50.96 14.67 0.22 1.08
51.00 18.61 3.50 -1.12
51.04 14.87 3.35 -0.89
51.08 12.34 1.93 0.38
51.12 14.25 0.43 0.44
51.16 13.86 0.62 0.26
51.20 16.98 -3.04 0.74
51.24 15.62 0.39 -2.46
51.28 17.39 -3.37 -1.95
51.32 13.43 1.51 0.50
51.36 18.73 -0.26 -0.67
51.40 19.83 -1.57 0.48
51.44 19.66 -1.70 -0.39
51.48 20.00 -0.91 -1.16
51.52 20.53 -0.17 -1.66
51.56 14.95 8.54 -1.24
51.60 19.97 0.49 -0.33
51.64 16.99 -1.89 -0.64
51.68 19.49 0.68 -1.89
51.72 12.84 -5.82 1.37
51.76 16.72 -4.32 -0.29
51.80 14.94 1.84 -0.88
51.84 15.79 -1.15 -0.91
51.88 11.98 -1.23 -0.80
51.92 15.95 -0.91 -1.40
51.96 17.11 -4.13 -0.96
52.00 15.25 -1.26 -0.59
52.04 17.43 -2.55 -0.81
52.08 10.52 -3.85 0.81
52.12 12.35 -1.13 0.97
52.16 15.72 0.79 0.70
52.20 14.56 0.34 -0.46
52.24 17.92 2.62 -1.63
52.28 19.45 3.07 -1.67
52.32 18.64 2.47 -1.91
52.36 20.77 1.81 -0.16
52.40 19.42 0.86 -0.69
52.44 19.73 -0.47 -1.27
52.48 18.36 -2.16 -1.70
52.52 19.16 -1.28 0.28
52.56 18.46 0.23 -1.66
52.60 19.44 -2.01 -0.56
52.64 22.31 -4.13 -0.96
52.68 18.84 -2.17 2.21
52.72 25.04 -0.77 -0.62
52.76 22.39 -3.28 -1.09
52.80 20.77 -2.88 -1.12
52.84 17.81 -0.12 0.02
52.88 20.59 -2.45 0.46
52.92 23.11 -2.72 -0.72
52.96 16.48 0.84 -0.64
53.00 22.22 -3.93 -0.12
53.04 21.88 -2.43 -0.17
53.08 17.31 1.00 -0.03
53.12 20.24 -1.41 -0.64
53.16 11.18 -2.32 -1.06
53.20 12.83 0.83 0.83
53.24 16.06 1.90 0.15
53.28 12.29 -0.01 0.95
53.32 15.67 0.81 1.47
53.36 12.39 0.55 0.87
53.40 15.50 -2.04 0.09
53.44 17.20 -1.83 -1.48
53.48 16.19 -0.47 -2.30
53.52 19.10 -0.01 -2.00
53.56 15.44 -0.12 -1.95
53.60 14.10 3.48 -1.73
53.64 14.53 2.52 -1.40
53.68 9.71 4.62 -0.27
53.72 14.15 1.09 0.74
53.76 15.29 0.14 0.47
53.80 12.81 1.44 -0.05
53.84 14.20 3.04 0.21
53.88 14.68 3.53 0.26
53.92 12.96 2.74 -0.40
53.96 10.99 1.52 -0.45
54.00 16.42 1.12 -1.91
54.04 14.18 4.79 1.41
54.08 21.04 1.68 -1.95
54.12 19.77 1.54 -2.11
54.16 18.42 0.26 -0.82
54.20 10.84 3.74 -0.36
54.24 17.20 -1.38 -1.68
54.28 13.29 -1.27 -1.53
54.32 10.79 -1.26 0.43
54.36 16.23 -1.92 1.46
54.40 16.09 4.49 1.67
54.44 20.14 4.89 0.82
54.48 17.72 1.32 -0.10
54.52 20.54 0.02 0.00
54.56 15.60 1.62 -0.22
54.60 12.70 3.77 0.55
54.64 18.98 0.38 -0.71
54.68 20.06 -0.40 -1.17
54.72 21.83 1.63 -0.54
54.76 21.75 -1.56 -0.52
54.80 16.31 4.49 -1.35
54.84 19.74 4.74 -0.79
54.88 22.65 1.75 -2.83
54.92 18.49 -0.54 -1.25
54.96 19.71 -3.15 -2.26
55.00 18.73 -2.70 -3.18
55.04 16.31 -1.65 -3.98
55.08 15.06 -3.72 -1.45
55.12 15.93 0.51 -1.67
55.16 15.16 -0.96 -2.29
55.20 18.83 -0.08 -1.25
55.24 17.15 1.46 -1.17
55.28 19.12 0.56 -0.64
55.32 10.21 1.84 0.71
55.36 15.99 1.10 1.94
55.40 19.75 -0.76 0.00
55.44 15.13 0.38 -0.02
55.48 17.79 -0.80 0.95
55.52 15.92 0.62 0.29
55.56 16.90 1.08 0.24
55.60 19.54 1.51 0.18
55.64 20.72 1.86 -0.42
55.68 16.32 2.95 0.06
55.72 20.62 0.04 -0.33
55.76 20.55 0.44 -0.55
55.80 19.89 0.85 -0.12
55.84 18.04 1.00 -0.25
55.88 16.17 -0.72 -0.94
55.92 16.63 4.23 -0.75
55.96 18.68 1.67 -0.77
56.00 17.84 3.33 -0.86
56.04 20.77 1.77 -1.14
56.08 17.62 -2.33 -2.28
56.12 15.83 -0.33 -0.81
56.16 16.12 3.35 -0.07
56.20 17.99 1.61 -0.68
56.24 16.88 -0.82 -1.16
56.28 16.00 -2.43 -1.04
56.32 10.29 2.30 0.31
56.36 15.91 -1.82 1.00
56.40 19.80 0.21 -0.54
56.44 19.86 1.44 -1.95
56.48 17.70 1.12 -0.93
56.52 20.21 1.19 -0.97
56.56 22.13 2.89 -1.56
56.60 21.97 1.44 -2.24
56.64 15.14 2.30 -2.15
56.68 18.72 -1.77 -1.03
56.72 15.19 -4.33 -0.62
56.76 14.31 -2.92 0.66
56.80 18.70 0.71 0.08
56.84 16.03 1.08 -0.43
56.88 15.21 2.76 0.51
56.92 14.36 0.97 1.11
56.96 19.28 1.34 -0.09
57.00 18.35 1.64 -1.17
57.04 18.40 0.20 -1.82
57.08 17.24 0.61 -1.90
57.12 18.81 0.71 -0.70
57.16 18.31 -0.02 -0.82
57.20 20.13 -0.20 -1.83
57.24 18.74 2.02 -2.63
57.28 18.90 1.36 -2.97
57.32 18.81 1.42 -2.06
57.36 19.71 0.40 -2.17
57.40 11.28 0.62 0.03
57.44 16.32 0.66 1.52
57.48 16.16 -0.09 0.92
57.52 18.92 -0.05 -0.50
57.56 15.68 1.63 -1.72
57.60 18.95 -0.98 1.21
57.64 22.82 -1.48 -0.01
57.68 18.20 -4.94 0.26
57.72 19.28 -3.81 -0.19
57.76 16.68 -4.34 -1.59
57.80 13.51 -1.48 -0.85
57.84 14.91 -0.45 0.23
57.88 16.84 -1.49 0.35
57.92 16.91 0.90 -0.84
57.96 15.90 1.26 -0.61
58.00 11.49 -3.37 0.95
58.04 7.10 -3.37 0.56
58.08 14.95 -0.68 -0.28
58.12 14.64 1.56 -0.97
58.16 9.71 -0.15 -0.35
58.20 17.15 0.07 0.20
58.24 15.54 -3.68 0.31
58.28 18.54 -5.46 0.66
58.32 18.57 -4.79 0.08
58.36 19.02 -2.60 -1.26
58.40 18.93 -1.92 -1.40
58.44 14.57 -1.77 -1.00
58.48 15.77 -1.26 0.42
58.52 16.63 -0.86 -0.57
58.56 15.51 0.26 -0.56
58.60 15.95 0.88 -0.16
58.64 16.31 -1.25 0.95
58.68 15.43 0.59 0.02
58.72 14.50 0.97 -0.23
58.76 14.99 1.67 -0.11
58.80 18.17 1.72 -1.45
58.84 17.88 1.61 -1.04
58.88 17.58 1.02 -0.41
58.92 15.22 4.44 0.24
58.96 17.83 5.40 -0.55
59.00 21.44 2.80 -0.06
59.04 17.60 2.89 -0.73
59.08 19.27 0.32 -0.78
59.12 16.67 0.20 -0.78
59.16 18.45 1.35 -0.91
59.20 19.01 0.78 -0.48
59.24 19.48 2.27 -0.77
59.28 19.77 2.54 -0.95
59.32 22.88 2.45 -1.84
59.36 21.14 2.52 -1.33
59.40 17.04 3.46 0.93
59.44 18.36 2.15 2.11
59.48 21.64 -1.20 0.61
59.52 24.64 0.99 -0.29
59.56 21.75 0.03 -2.10
59.60 23.16 0.88 -1.98
59.64 22.39 1.30 -1.07
59.68 25.24 1.79 -2.00
59.72 21.46 1.34 -0.25
59.76 24.03 0.36 -1.95
59.80 21.98 -1.95 -1.60
59.84 28.11 -0.48 -0.59
59.88 25.31 -2.48 -1.39
59.92 23.90 -1.43 -1.80
59.96 22.73 3.25 -0.68
60.00 23.29 3.51 -1.89
60.04 19.35 4.38 -1.17
60.08 20.45 -0.26 -0.40
60.12 20.54 0.73 -1.08
60.16 24.33 -0.52 -0.47
60.20 25.19 -1.04 -0.93
60.24 23.20 -1.63 -0.93
60.28 22.94 0.11 -0.78
60.32 26.36 -5.48 -0.72
60.36 20.81 0.09 -2.68
60.40 23.31 -1.89 -0.91
60.44 18.95 2.20 -1.39
60.48 21.40 -0.35 -1.25
60.52 19.33 -3.11 -1.06
60.56 22.13 -0.06 -1.51
60.60 16.30 -0.39 -0.79
60.64 17.33 -2.43 0.74
60.68 23.16 -3.23 0.54
60.72 19.33 -3.44 -0.97
60.76 16.70 -3.65 -1.83
60.80 14.62 1.58 -0.65
60.84 16.46 2.46 -0.74
60.88 16.43 3.57 -0.25
60.92 13.42 -3.84 1.02
60.96 15.89 -2.67 1.36
61.00 18.17 0.38 -0.28
61.04 16.54 3.78 0.05
61.08 20.51 -0.74 0.58
61.12 20.46 -1.63 -0.64
61.16 18.56 3.39 1.91
61.20 22.11 3.71 -0.33
61.24 20.31 3.68 -1.36
61.28 12.34 6.29 0.50
61.32 16.90 1.13 1.58
61.36 17.21 2.36 2.44
61.40 20.28 1.70 0.75
61.44 20.24 3.52 0.35
61.48 19.24 4.13 -0.13
61.52 20.03 3.17 0.81
61.56 22.57 0.39 -1.28
61.60 18.84 1.13 -1.61
61.64 21.10 1.63 -0.79
61.68 19.42 2.98 -0.74
61.72 21.79 2.24 1.34
61.76 21.09 2.02 1.44
61.80 22.56 0.80 -0.68
61.84 23.07 1.72 -0.66
61.88 19.91 -0.54 -0.27
61.92 19.78 0.24 -0.09
61.96 16.86 0.82 2.60
62.00 19.87 1.34 1.17
62.04 17.58 1.73 0.53
62.08 21.02 1.06 -0.47
62.12 18.87 3.10 0.06
62.16 20.84 0.85 0.05
62.20 22.55 2.25 -0.23
62.24 22.45 3.11 -0.53
62.28 19.50 1.66 -0.89
62.32 20.33 2.58 -0.34
62.36 21.65 0.91 -0.01
62.40 20.52 0.09 -1.24
62.44 16.63 -1.77 -0.90
62.48 18.13 1.17 0.03
62.52 17.21 0.86 -0.06
62.56 18.91 -0.70 -0.21
62.60 18.05 3.55 -0.17
62.64 16.39 0.56 0.51
62.68 17.30 1.30 0.39
62.72 18.36 8.62 0.68
62.76 9.33 -2.85 -1.62
62.80 19.44 0.62 0.22
62.84 21.01 0.39 -1.32
62.88 20.88 0.22 -2.32
62.92 17.96 -1.49 -1.52
62.96 17.88 0.68 0.08
63.00 19.92 2.01 0.37
63.04 19.66 0.40 -0.59
63.08 18.18 -0.23 -0.96
63.12 18.16 1.34 0.09
63.16 18.40 1.82 0.69
63.20 17.95 -0.31 0.36
63.24 21.20 0.89 -0.44
63.28 19.71 -0.93 -1.29
63.32 19.22 -1.12 -1.50
63.36 18.85 -1.80 -2.18
63.40 17.22 0.45 -1.65
63.44 20.49 -0.27 -1.59
63.48 19.12 -1.32 -2.07
63.52 18.29 -3.28 -0.78
63.56 15.82 -1.60 -0.12
63.60 16.04 1.48 0.14
63.64 16.73 -1.08 -0.22
63.68 15.88 -2.34 -1.82
63.72 16.46 -2.84 -1.84
63.76 15.59 -3.98 -0.72
63.80 7.95 -5.34 1.26
63.84 17.74 -4.12 2.64
63.88 16.00 1.54 2.83
63.92 20.99 0.73 0.59
63.96 18.83 0.03 -2.23
64.00 19.74 1.10 -2.10
64.04 18.23 0.40 -1.75
64.08 13.57 1.91 -0.02
64.12 15.28 2.14 2.68
64.16 22.96 -1.02 -0.98
64.20 22.14 0.29 -1.12
64.24 22.34 -0.33 -1.70
64.28 22.93 0.37 -1.32
64.32 20.36 0.90 -2.34
64.36 19.54 2.03 -2.15
64.40 20.61 -0.83 -0.90
64.44 21.62 0.85 -0.95
64.48 16.63 -2.12 -1.12
64.52 16.57 0.17 0.74
64.56 17.51 -3.68 -0.84
64.60 17.86 -1.11 -0.88
64.64 21.36 -0.91 -1.25
64.68 20.68 0.02 -1.79
64.72 20.10 -0.03 -1.46
64.76 21.08 -1.10 -1.98
64.80 20.33 -2.37 -0.28
64.84 21.84 -1.07 -0.88
64.88 19.08 1.10 -1.57
64.92 22.58 0.71 -0.69
64.96 20.56 -0.91 -0.97
65.00 14.61 -1.22 -0.21
65.04 20.30 -0.58 0.19
65.08 19.78 1.59 -0.23
65.12 17.26 1.28 -0.98
65.16 18.05 1.27 -0.99
65.20 17.14 1.26 -1.52
65.24 16.61 -4.23 0.37
65.28 17.68 -1.96 0.45
65.32 20.11 0.44 -1.01
65.36 18.73 -0.15 -1.63
65.40 16.44 -0.82 0.72
